partition,mechanism,session_id,timestamp,expired_instrument_key,expiry_id,option_type,strike,entry_price_next_open,gross_return_pct,net_return_pct,stress_return_pct,forward_mfe_points,forward_mae_points,forward_expansion_pct,label_horizon_minutes,is_expansion_event,move_cluster_id,prior_5m_return_pct,previous_return,return_acceleration,breadth_positive,breadth_delta,breadth_acceleration,breadth_volume,option_asymmetry,directional_mass_shift,prior_5m_volume_ratio,days_to_expiry,minute_of_day
development,surface_mass_migration,2025-02-21,2025-02-21 04:09:00+00:00,NSE_FO|55630|27-02-2025,2025-02-27,PE,22750.0,91.0,15.27472527472528,15.174725274725281,14.27472527472528,14.549999999999997,0.20000000000000284,15.989010989010985,5,False,,2.3150762281197057,-0.3979533826037662,2.713029610723472,1.0,0.19999999,1.0,1.0,4.2758605418452,32.5980293281209,1.44429469901168,6,579
development,surface_mass_migration,2025-02-24,2025-02-24 04:07:00+00:00,NSE_FO|55630|27-02-2025,2025-02-27,PE,22750.0,198.15,7.696189755235933,7.596189755235933,6.696189755235933,19.75,0.0,9.967196568256371,5,False,,11.735399944644342,1.2150324950551017,10.52036744958924,1.0,0.0,1.0,1.0,19.663222994702558,14.655403124226723,2.029794149512459,3,577
development,surface_mass_migration,2025-02-25,2025-02-25 04:30:00+00:00,NSE_FO|55630|27-02-2025,2025-02-27,PE,22750.0,157.25,1.4944356120826672,1.394435612082667,0.4944356120826672,9.900000000000006,6.560000000000002,6.295707472178064,5,False,,7.175257731958751,3.3950617283950546,3.780196003563696,0.75,0.125,0.75,0.625,19.397479954180973,378.7823253987881,1.457452884066248,2,600
development,surface_mass_migration,2025-02-27,2025-02-27 04:33:00+00:00,NSE_FO|55630|27-02-2025,2025-02-27,PE,22750.0,209.25,-3.6081242532855486,-3.7081242532855487,-4.608124253285549,0.19999999999998863,9.650000000000006,0.09557945041815466,5,False,,5.493951612903225,0.47158103747828584,5.022370575424939,0.75,0.5,0.75,0.625,-1.0176762940735218,880.0080916523111,1.089675960813866,0,603
development,surface_mass_migration,2025-02-28,2025-02-28 04:42:00+00:00,NSE_FO|68432|06-03-2025,2025-03-06,CE,22350.0,121.15,8.336772595955422,8.236772595955422,7.336772595955422,11.900000000000006,2.5,9.822534048699962,5,False,,5.274629468177849,1.4181349376880092,3.85649453048984,1.0,0.0,1.0,0.8,12.165947015233103,25.046403174303123,1.4300297745640154,6,612
development,surface_mass_migration,2025-03-03,2025-03-03 04:16:00+00:00,NSE_FO|68433|06-03-2025,2025-03-06,PE,22350.0,246.6,10.725871857258726,10.625871857258726,9.725871857258726,42.400000000000006,0.0,17.193836171938365,5,True,NSE_FO|68433|06-03-2025:10354,24.84615384615385,32.29003651538864,-7.443882669234792,0.875,0.125,0.375,1.0,46.8899494665918,181.3233432844645,1.2348555452003729,3,586
development,surface_mass_migration,2025-03-04,2025-03-04 04:16:00+00:00,NSE_FO|68435|06-03-2025,2025-03-06,PE,22400.0,365.7,-6.152584085315833,-6.252584085315832,-7.152584085315833,0.9499999999999886,26.55000000000001,0.25977577249110984,5,False,,5.07078878936722,5.275099262620531,-0.20431047325331075,0.75,0.125,0.625,0.875,25.251511680933493,596.2838390941615,2.103286384976526,2,586
development,surface_mass_migration,2025-03-05,2025-03-05 04:50:00+00:00,NSE_FO|68449|06-03-2025,2025-03-06,PE,22550.0,337.75,-1.5396002960769766,-1.6396002960769767,-2.5396002960769763,3.6499999999999773,17.149999999999977,1.0806809770540273,5,False,,3.923076923076918,5.113548106496024,-1.1904711834191062,0.75,0.125,0.125,0.75,16.52811893988364,651.297196228752,1.0602409638554218,1,620
development,surface_mass_migration,2025-03-06,2025-03-06 04:04:00+00:00,NSE_FO|68433|06-03-2025,2025-03-06,PE,22350.0,92.6,1.5658747300216016,1.4658747300216015,0.5658747300216016,16.30000000000001,13.009999999999991,17.6025917926566,5,False,,54.500000000000014,40.48616932103939,14.013830678960623,1.0,0.25,0.875,0.5,87.92245989304814,242.37372181229875,1.0323927754524833,0,574
development,surface_mass_migration,2025-03-07,2025-03-07 04:09:00+00:00,NSE_FO|45463|13-03-2025,2025-03-13,PE,22400.0,108.8,-9.788602941176464,-9.888602941176464,-10.788602941176464,4.049999999999997,15.549999999999997,3.7224264705882324,5,False,,35.04643962848297,5.2858683926644945,29.760571235818478,0.75,0.0,0.75,0.875,56.818827688184456,68.95800881684772,2.0742668184528648,6,579
development,surface_mass_migration,2025-03-10,2025-03-10 04:20:00+00:00,NSE_FO|45466|13-03-2025,2025-03-13,PE,22450.0,61.15,-8.585445625511039,-8.685445625511038,-9.585445625511039,0.8500000000000014,7.149999999999999,1.3900245298446468,5,False,,3.571428571428581,3.466204506065851,0.1052240653627301,0.875,0.25,0.375,0.5,5.702110389610404,833.0131107221277,1.0157705432075994,3,590
development,surface_mass_migration,2025-03-11,2025-03-11 04:16:00+00:00,NSE_FO|45463|13-03-2025,2025-03-13,PE,22400.0,129.7,-16.11410948342328,-16.214109483423282,-17.11410948342328,0.0,22.249999999999986,0.0,5,False,,3.587086488640878,-0.7226013649136775,4.309687853554555,0.625,0.125,0.625,0.625,10.13584365881296,86.45602615140524,1.1817054559328501,2,586
development,surface_mass_migration,2025-03-12,2025-03-12 04:07:00+00:00,NSE_FO|45462|13-03-2025,2025-03-13,CE,22400.0,126.45,9.054962435745356,8.954962435745356,8.054962435745356,14.749999999999986,0.0,11.664689600632649,5,False,,2.1073558648111446,0.8383233532934131,1.2690325115177314,1.0,0.6,1.0,1.0,12.808462875881254,45.14452666911893,2.413344081354251,1,577
development,surface_mass_migration,2025-03-13,2025-03-13 04:22:00+00:00,NSE_FO|45467|13-03-2025,2025-03-13,CE,22500.0,34.9,52.292263610315196,52.192263610315194,51.292263610315196,19.200000000000003,3.099999999999998,55.01432664756448,5,False,,8.785942492012765,14.095238095238095,-5.30929560322533,1.0,0.0,0.4,0.6,19.070110286329424,24.21473818649247,1.1899524303962523,0,592
development,surface_mass_migration,2025-03-17,2025-03-17 04:57:00+00:00,NSE_FO|50166|20-03-2025,2025-03-20,PE,22250.0,38.04,-8.543638275499474,-8.643638275499473,-9.543638275499474,0.060000000000002274,4.339999999999996,0.15772870662461166,5,False,,16.793893129771,0.8784773060029449,15.915415823768054,0.625,0.0,0.625,0.75,22.297845698940968,17.28864914114456,3.9949022939677143,3,627
development,surface_mass_migration,2025-03-18,2025-03-18 04:42:00+00:00,NSE_FO|50185|20-03-2025,2025-03-20,PE,22450.0,31.75,-6.299212598425196,-6.399212598425196,-7.299212598425196,0.6499999999999986,2.5500000000000007,2.0472440944881845,5,False,,3.2520325203251987,1.1235955056179803,2.1284370147072185,0.625,0.0,0.625,0.5,6.14403432782632,13.63122973290956,0.656220141410281,2,612
development,surface_mass_migration,2025-03-19,2025-03-19 04:35:00+00:00,NSE_FO|50181|20-03-2025,2025-03-20,CE,22400.0,495.0,-4.595959595959596,-4.695959595959596,-5.595959595959596,0.0,34.0,0.0,5,False,,1.2606333914112922,1.196616463792033,0.06401692761925926,0.6666667,-0.16666663,0.16666667,0.5,5.847789354714039,42.42017680357094,1.12,1,605
development,surface_mass_migration,2025-03-21,2025-03-21 04:35:00+00:00,NSE_FO|49835|27-03-2025,2025-03-27,PE,23250.0,119.25,-4.360587002096438,-4.460587002096438,-5.360587002096438,3.450000000000003,12.049999999999997,2.8930817610062918,5,False,,0.33655868742112904,1.4617368873602876,-1.1251781999391586,1.0,0.0,0.0,0.8,2.8815196646861496,12.658077030024288,1.3452001416932342,6,605
development,surface_mass_migration,2025-03-24,2025-03-24 04:26:00+00:00,NSE_FO|49834|27-03-2025,2025-03-27,CE,23250.0,332.25,5.7035364936042106,5.603536493604211,4.7035364936042106,25.350000000000023,3.25,7.629796839729126,5,True,NSE_FO|49834|27-03-2025:5448,5.537707942364589,0.15552099533437946,5.38218694703021,1.0,0.0,1.0,1.0,15.899153725497117,12.976362895191414,1.5277207392197125,3,596
development,surface_mass_migration,2025-03-25,2025-03-25 06:02:00+00:00,NSE_FO|49834|27-03-2025,2025-03-27,CE,23250.0,480.0,0.0,-0.1,-1.0,15.600000000000023,0.39999999999997726,3.250000000000005,5,False,,1.0945481079954078,-0.031830238726782145,1.12637834672219,0.6,0.0,0.4,0.8,4.653083435483807,69.31459846716098,1.2857142857142858,2,692
development,surface_mass_migration,2025-03-26,2025-03-26 04:21:00+00:00,NSE_FO|49834|27-03-2025,2025-03-27,CE,23250.0,434.3,6.182362422288732,6.082362422288733,5.182362422288732,39.55000000000001,16.850000000000023,9.106608335252133,5,False,,4.132231404958686,4.765369225172789,-0.6331378202141025,1.0,0.0,0.4,0.8,13.421848891297483,20.79389702953995,1.368421052631579,1,591
development,surface_mass_migration,2025-03-27,2025-03-27 04:11:00+00:00,NSE_FO|48695|27-03-2025,2025-03-27,CE,23200.0,354.35,5.277268237618171,5.177268237618171,4.277268237618171,38.049999999999955,9.25,10.737970932693651,5,True,NSE_FO|48695|27-03-2025:4790,2.091145082203627,-0.27381467070182186,2.364959752905449,1.0,0.6,0.8,0.6,4.622790651823882,92.52584209876295,0.75,0,581
development,surface_mass_migration,2025-03-28,2025-03-28 04:15:00+00:00,NSE_FO|54714|03-04-2025,2025-04-03,CE,23550.0,152.6,5.956749672346005,5.856749672346005,4.956749672346005,9.5,4.099999999999994,6.225425950196593,5,False,,4.750086177180268,2.673611111111107,2.076475066069161,1.0,0.0,1.0,0.6,11.581049842267156,39.0902630676901,1.0253644897143999,6,585
development,surface_mass_migration,2025-04-01,2025-04-01 04:09:00+00:00,NSE_FO|54755|03-04-2025,2025-04-03,CE,23700.0,47.3,4.2283298097251585,4.128329809725159,3.2283298097251585,9.400000000000006,1.2999999999999972,19.87315010570826,5,False,,19.36708860759493,1.9867549668874274,17.3803336407075,1.0,0.0,1.0,1.0,26.686393273651653,14.821641045920842,1.7085924762997404,2,579
development,surface_mass_migration,2025-04-02,2025-04-02 04:23:00+00:00,NSE_FO|54713|03-04-2025,2025-04-03,PE,23500.0,307.8,-17.96621182586095,-18.06621182586095,-18.96621182586095,2.75,74.05000000000001,0.8934372969460689,5,False,,10.319270239452694,7.9314608726373415,2.387809366815352,0.75,0.125,0.625,0.5,29.461184430871832,744.5055497865142,0.8687672070969715,1,593
development,surface_mass_migration,2025-04-03,2025-04-03 04:03:00+00:00,NSE_FO|54713|03-04-2025,2025-04-03,PE,23500.0,270.8,-3.3973412112259926,-3.4973412112259927,-4.397341211225992,0.0,38.80000000000001,0.0,5,False,,6.367924528301883,6.422905784484434,-0.05498125618255134,1.0,0.0,0.25,0.75,34.07876790179587,50.54702481908316,1.4818735115109818,0,573
development,surface_mass_migration,2025-04-04,2025-04-04 06:48:00+00:00,NSE_FO|43894|09-04-2025,2025-04-09,CE,23150.0,55.15,-0.997280145058925,-1.0972801450589251,-1.997280145058925,1.6000000000000014,3.549999999999997,2.9011786038077996,5,False,,5.725190839694649,1.2310606060606188,4.4941302336340305,1.0,0.0,1.0,1.0,9.353078962921234,17.87486928198996,1.8276412384296201,5,738
development,surface_mass_migration,2025-04-08,2025-04-08 07:10:00+00:00,NSE_FO|43888|09-04-2025,2025-04-09,PE,23050.0,462.65,-6.030476602183072,-6.130476602183071,-7.030476602183072,0.0,32.599999999999966,0.0,5,False,,7.93556085918854,3.7449632614363626,4.190597597752177,1.0,0.0,0.8,0.6,12.426061722746395,13.728135928427946,1.0,1,760
development,surface_mass_migration,2025-04-11,2025-04-11 04:31:00+00:00,NSE_FO|48199|17-04-2025,2025-04-17,PE,22800.0,196.8,6.986788617886179,6.88678861788618,5.986788617886179,15.199999999999989,0.8000000000000114,7.723577235772352,5,False,,0.9484747500640767,5.137334689725326,-4.188859939661249,1.0,0.0,0.125,0.75,3.0470500292323344,815.5018483327112,1.7037037037037037,6,601
development,surface_mass_migration,2025-04-16,2025-04-16 05:43:00+00:00,NSE_FO|48198|17-04-2025,2025-04-17,CE,22800.0,500.0,3.5579999999999923,3.457999999999992,2.5579999999999923,17.789999999999964,0.44999999999998863,3.5579999999999923,5,False,,2.0408163265306145,6.04261634686738,-4.001800020336765,1.0,0.0,0.0,0.8,4.96052435572768,12.505472226228449,0.7407407407407407,1,673
development,surface_mass_migration,2025-04-21,2025-04-21 04:09:00+00:00,NSE_FO|79517|24-04-2025,2025-04-24,CE,23900.0,223.1,2.4204392649036333,2.320439264903633,1.4204392649036333,10.900000000000006,10.599999999999994,4.885701479157331,5,False,,14.639814097598759,9.254901960784313,5.384912136814446,1.0,0.0,0.8333333,0.8333333,27.368665678755143,102.27961499270168,2.146211382113821,3,579
development,surface_mass_migration,2025-04-22,2025-04-22 04:24:00+00:00,NSE_FO|79528|24-04-2025,2025-04-24,PE,23950.0,44.75,-12.849162011173185,-12.949162011173184,-13.849162011173185,2.8999999999999986,8.649999999999999,6.480446927374299,5,False,,26.477208778840744,23.09859154929579,3.378617229544954,0.875,0.0,0.875,1.0,36.122683130197444,103.56744154732223,1.9533502968617473,2,594
development,surface_mass_migration,2025-04-23,2025-04-23 04:40:00+00:00,NSE_FO|79546|24-04-2025,2025-04-24,PE,24050.0,31.7,16.05678233438486,15.95678233438486,15.05678233438486,8.150000000000002,2.3999999999999986,25.70977917981073,5,False,,36.24472573839663,42.75184275184274,-6.507117013446106,1.0,0.25,0.25,0.625,44.7365435181401,400.35054553544614,3.045343280102576,1,610
development,surface_mass_migration,2025-04-24,2025-04-24 04:10:00+00:00,NSE_FO|51993|30-04-2025,2025-04-30,PE,24250.0,163.35,1.2855831037649186,1.1855831037649185,0.2855831037649186,7.950000000000017,8.299999999999983,4.866850321395787,5,False,,27.82814347654712,6.585635359116027,21.242508117431093,0.875,0.25,1.0,0.875,47.106549507780294,351.15114706062377,2.224106602059358,6,580
development,surface_mass_migration,2025-04-25,2025-04-25 04:01:00+00:00,NSE_FO|51999|30-04-2025,2025-04-30,PE,24300.0,171.7,6.523005241700651,6.423005241700651,5.523005241700651,13.550000000000011,7.699999999999989,7.891671520093194,5,False,,11.79337231968811,0.3946569520340004,11.398715367654109,0.625,0.25,0.875,0.875,21.82053952146632,69.27976480928919,1.7603974269154832,5,571
development,surface_mass_migration,2025-04-28,2025-04-28 04:27:00+00:00,NSE_FO|51989|30-04-2025,2025-04-30,PE,24200.0,113.1,-6.984969053934565,-7.084969053934564,-7.984969053934565,0.10000000000000853,15.0,0.08841732979664768,5,False,,1.9695613249776311,4.85058466868773,-2.8810233437100985,0.875,0.125,0.25,0.75,2.820467725273601,1725.483873985162,1.3375116395673663,2,597
development,surface_mass_migration,2025-04-29,2025-04-29 04:02:00+00:00,NSE_FO|51999|30-04-2025,2025-04-30,PE,24300.0,37.2,21.23655913978494,21.13655913978494,20.23655913978494,8.799999999999997,4.660000000000004,23.655913978494613,5,False,,7.3593073593073655,15.748031496062985,-8.38872413675562,0.625,0.0,0.0,0.75,8.270728606815215,13.662030196581327,1.730105498497869,1,572
development,surface_mass_migration,2025-04-30,2025-04-30 04:17:00+00:00,NSE_FO|52000|30-04-2025,2025-04-30,CE,24350.0,32.85,54.94672754946727,54.84672754946727,53.94672754946727,21.15,1.1000000000000014,64.3835616438356,5,False,,19.41284403669725,-1.7432646592710044,21.156108695968257,1.0,0.39999998,1.0,0.8,46.77674088483478,59.41148361880187,1.0627872083786885,0,587
development,surface_mass_migration,2025-05-02,2025-05-02 04:34:00+00:00,NSE_FO|38601|08-05-2025,2025-05-08,PE,24250.0,82.85,-2.957151478575726,-3.057151478575726,-3.957151478575726,4.200000000000003,3.1499999999999915,5.069402534701271,5,False,,2.4074074074074137,5.161691542288538,-2.7542841348811242,0.875,0.125,0.125,0.75,2.766298108875598,539.1090147411815,1.0353724511027882,6,604
development,surface_mass_migration,2025-05-05,2025-05-05 04:05:00+00:00,NSE_FO|38605|08-05-2025,2025-05-08,PE,24350.0,110.9,-2.254283137962128,-2.354283137962128,-3.254283137962128,6.0,12.050000000000011,5.410279531109107,5,False,,11.083864639529173,12.446958981612454,-1.363094342083281,0.75,0.125,0.375,1.0,17.09578482610601,186.86988232752265,1.0327034458550284,3,575
development,surface_mass_migration,2025-05-06,2025-05-06 04:03:00+00:00,NSE_FO|38606|08-05-2025,2025-05-08,CE,24400.0,120.1,-3.1640299750208136,-3.2640299750208137,-4.164029975020814,6.900000000000006,9.5,5.745212323064118,5,False,,10.46728971962616,-0.5212858384013863,10.988575558027547,1.0,0.19999999,1.0,1.0,29.659877409897504,59.586073528011184,2.1464864061803595,2,573
development,surface_mass_migration,2025-05-07,2025-05-07 04:37:00+00:00,NSE_FO|38607|08-05-2025,2025-05-08,PE,24400.0,116.15,10.288420146362451,10.188420146362452,9.288420146362451,21.19999999999999,1.4500000000000028,18.252260008609547,5,False,,3.9532794249775405,2.8314606741573156,1.1218187508202249,0.75,0.125,0.875,0.875,13.953279424977538,1021.8676170359468,1.3272695126024006,1,607
development,surface_mass_migration,2025-05-08,2025-05-08 04:31:00+00:00,NSE_FO|38604|08-05-2025,2025-05-08,CE,24350.0,35.0,13.571428571428571,13.471428571428572,12.571428571428571,10.649999999999999,0.0,30.428571428571427,5,False,,1.9345238095238138,-1.501952538299789,3.4364763478236027,0.8,0.19999999,1.0,1.0,17.48222698973584,43.634772930006875,2.3984195768544483,0,601
development,surface_mass_migration,2025-05-09,2025-05-09 04:24:00+00:00,NSE_FO|46233|15-05-2025,2025-05-15,PE,23850.0,201.85,0.2972504334902127,0.19725043349021268,-0.7027495665097874,2.75,8.849999999999994,1.3623978201634876,5,False,,2.091733870967749,-0.35175879396984744,2.4434926649375965,0.625,0.125,1.0,1.0,8.21881405251087,37.18769276155217,1.4624697336561743,6,594
development,surface_mass_migration,2025-05-12,2025-05-12 05:55:00+00:00,NSE_FO|46251|15-05-2025,2025-05-15,PE,24050.0,30.2,-2.4834437086092715,-2.5834437086092716,-3.4834437086092715,0.0,1.8999999999999986,0.0,5,False,,1.5126050420168013,2.0168067226890907,-0.5042016806722893,0.875,0.125,0.5,1.0,-3.849713798562915,746.1873457063593,3.25177304964539,3,685
development,surface_mass_migration,2025-05-13,2025-05-13 05:04:00+00:00,NSE_FO|46251|15-05-2025,2025-05-15,PE,24050.0,33.29,-1.5019525382997898,-1.60195253829979,-2.50195253829979,2.4100000000000037,1.5399999999999991,7.239411234604997,5,False,,7.755775577557755,17.73584905660377,-9.980073479046013,0.75,0.125,0.25,0.75,8.018034180434652,356.7380645614321,1.9104166666666667,2,634
